id,title,artist,genre
4674,Ghost Waltz,Abel Korzeniowski,ambient
4677,Experience,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,ambient
4679,Night Walk,Gavin Luke,ambient
4680,The hall is dancing,Fabrizio Paterlini,ambient
4681,Together We Will Live Forever,Clint Mansell,ambient
4682,Woven Song — piano reworks,Hania Rani;Ólafur Arnalds,ambient
4691,You Are Good,Bethel Music;Brian Johnson,ambient
4704,Lune,Tony Anderson,ambient
4709,Loom (feat. Bonobo),Ólafur Arnalds;Bonobo,ambient
4718,Prophecies,Philip Glass,ambient
4738,By the Deep Sea,Federico Albanese,ambient
4741,L'autre valse d'Amélie,Yann Tiersen,ambient
4753,Stone In Focus,Benoît Pioulard,ambient
4760,Dona Nobis Pacem 2,Max Richter;Mari Samuelsen;Konzerthausorchester Berlin;Jonathan Stockhammer,ambient
4772,This Place Is a Shelter,Ólafur Arnalds,ambient
4776,To the Stars,Max Richter,ambient
4779,Pieces - Live,Bethel Music;Steffany Gretzinger,ambient
4781,Générique de fin,Gabriel Yared,ambient
4796,Interloper,Carbon Based Lifeforms,ambient
4801,"The Beast - From ""Sicario""",Jóhann Jóhannsson,ambient
4816,Experience,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,ambient
4827,Virgin,Flower Face,ambient
4844,Halving The Compass - Sampler Version,Helios,ambient
4882,L'Origine Nascosta,Ludovico Einaudi,ambient
4916,"Running By The Roads, Running By The Fields (Solo Piano)",Library Tapes,ambient
4921,The Drowned Girl - Edit,Yann Tiersen,ambient
4926,Walk With Us - For Black Lives Matter,Alexis Ffrench,ambient
4941,Closer,Bethel Music;Steffany Gretzinger,ambient
4944,Fingerbib,Aphex Twin,ambient
4952,Alive,Mansij;Max B Groove,ambient
4971,Pixel Affection,yeule,ambient
4973,Welcome to the Jungle,Novo Amor,ambient
5001,カワキヲアメク,美波,anime
5004,unravel,TK from Ling tosite sigure,anime
5010,ブルーバード,Ikimonogakari,anime
5016,紅蓮華,LiSA,anime
5035,Tamed-Dashed,ENHYPEN,anime
5037,Cry Baby,Official HIGE DANdism,anime
5045,TFW (That Feeling When),ENHYPEN,anime
5046,lovin',Mrs. GREEN APPLE,anime
5053,4:00A.M.,Taeko Onuki,anime
5059,ポラリス,BLUE ENCOUNT,anime
5066,lit(var),Kensuke Ushio,anime
5069,カタオモイ,Aimer,anime
5074,Kyouran Hey Kids!!,THE ORAL CIGARETTES,anime
5081,Hentai Bitch,Shiki-TMNS;Kodama Boy;Big Gay,anime
5083,L no Theme,Hideki Taniuchi,anime
5100,閃光,[Alexandros],anime
5135,Blood (Alucard Rap),Rustage;TOPHAMHAT-KYO,anime
5139,Hikaru Nara (Shigatsu Wa Kimi No Uso) [feat. Animelmack],Berioska;Animelmack,anime
5150,Mixed Up,ENHYPEN,anime
5161,Unravel but is it okay if it's lofi?,Kijugo,anime
5179,Good Morning World!,BURNOUT SYNDROMES,anime
5205,花の塔,Sayuri,anime
5206,空に歌えば,amazarashi,anime
5208,Naruto Shippuden Despair,Fery,anime
5223,ODD FUTURE,UVERworld,anime
5232,This game,Konomi Suzuki,anime
5245,Running Up That Hill - Lofi,Kato,anime
5249,"Attention, please!",ENHYPEN,anime
5271,朝が来る,Aimer,anime
5277,Zero Eclipse,Hiroyuki Sawano,anime
5279,Gotoubun no Kimochi,中野家の五つ子,anime
5280,Just A Little Bit,ENHYPEN,anime
5318,To the Grand Line,Kato,anime
5320,SAKURA,Ikimonogakari,anime
5330,Aryetti's Song,Otaku,anime
5332,Subtitle,Official HIGE DANdism,anime
5333,"Sadness and Sorrow (From ""Naruto"")",Kenzie Smith Piano,anime
5339,attack ON taian [TFSv],Hiroyuki Sawano,anime
5346,Demon Slayer Freestyle,Khantrast;Musicality;mellowthemanic;Fabvl,anime
5351,give it back,Cö Shu Nie,anime
5390,Red (Uchiha Rap) [feat. Khantrast],Rustage;Khantrast,anime
5392,Rising Hope,LiSA,anime
5393,Duel of the Fates - Epic Version,Samuel Kim,anime
5400,Amor Vil,Ejsu Multimedia;Fallo;Karu,anime
5401,帰郷,Yasuharu Takanashi,anime
5411,Flamingo,Kenshi Yonezu,anime
5412,Voices of the Chord,Hiroyuki Sawano,anime
5422,Hands Up to the Sky,SawanoHiroyuki[nZk];Laco,anime
5423,秘密,sumika,anime
5468,First Love,Hikaru Utada,anime
5471,Eight Gates Flow,Khantrast,anime
5472,だってアタシのヒーロー。,LiSA,anime
5473,Overtaken,Kato,anime
5504,RiGHT NOW,EMPiRE,anime
5505,バトンロード,KANA-BOON,anime
5522,点描の唄,Mrs. GREEN APPLE;Sonoko Inoue,anime
5529,Pending Machine - LIVE,Official HIGE DANdism,anime
5535,Brothers - LIVE,Official HIGE DANdism,anime
5546,Midori no Amayoke - LIVE,Official HIGE DANdism,anime
5549,Baki vs Oliva Rap. Pentágono Negro,MegaR,anime
5564,Fly High but is it okay if it's lofi?,Kijugo,anime
5566,I Wanna Be...,SPYAIR,anime
5572,ゴールデンタイムラバー,Sukima Switch,anime
5578,Honkai World Diva - Movie Ver.,Mika Kobayashi,anime
5579,Those Were the Days,Kupla,anime
5589,Sparkle (Your Name),Kato,anime
5590,Notice Me,Zius Lit,anime
5595,Devilman No Uta,Kensuke Ushio,anime
5599,Rap de Buda,Doblecero,anime
5608,GO!!! 〜NARUTO OPENING MIX〜,FLOW,anime
5613,fukashigi no carte lofi (bunny girl senpai),tills chills,anime
5616,名前のない怪物,EGOIST,anime
5617,Sincerely,TRUE,anime
5619,ninelie,Aimer;Chelly,anime
5624,Oni (Nezuko Rap),Rustage;LulunaRina,anime
5637,Drunk-Dazed - Japanese Ver.,ENHYPEN,anime
5639,等身大のラブソング,Aqua Timez,anime
5645,Chala Head Chala,Adrian Barba,anime
5652,ON MY OWN,Yutaka Yamada,anime
5659,生命線,ReoNa,anime
5661,TRASH CANDY,GRANRODEO,anime
5663,Iro Kousui but is it okay if it's lofi?,Kijugo,anime
5677,So Ist Es Immer,Hiroyuki Sawano,anime
5678,星屑ビーナス,Aimer,anime
5680,Daylight,MindaRyn,anime
5696,Summer of Farewells - From Up On Poppy Hill (Vocals by Aoi Teshima),Satoshi Takebe,anime
5701,This Is Pure Love,桶狭間ありさ,anime
5707,HARUKAZE,SCANDAL,anime
5713,Akuma no Ko but is it okay if it's lofi hiphop?,Kijugo,anime
5725,The Fall of Marley,KOHTA YAMAMOTO,anime
5738,Never Enough,Divide Music,anime
5739,Given-Taken - Japanese Ver.,ENHYPEN,anime
5740,First Rain in Spring,BigRicePiano,anime
5741,Don’t Think.Feel,UVERworld,anime
5743,swordland,梶浦 由記,anime
5750,Jack El Destripador vs. Hercules,Adlomusic,anime
5778,帰りたくなったよ,Ikimonogakari,anime
5790,ワルツのレター,Macaroni Empitsu,anime
5794,Vegeta - Super Saiyan,Bruce Faulconer,anime
5805,ハイキュー!!,Yuki Hayashi;Asami Tachibana,anime
5813,You Got Jokes,Khantrast,anime
5817,Baddest Bitch,Shiki-TMNS;Kodama Boy;Big Gay,anime
5818,ないない,ReoNa,anime
5832,Reminiscence,Satoshi Takebe,anime
5839,"Turn it Up (Team 7 Rap) [feat. NerdOut, Lex Bratcher & Shao Dow]",Rustage;NerdOut;Lex Bratcher;Shao Dow,anime
5841,"Sola Nunca Estarás (Caprichosa) [Ending ""D.B. G T.""]",Ricardo Silva,anime
5858,DROP,美波,anime
5864,マシ・マシ,NICO Touches the Walls,anime
5883,A Bitter Rain,BigRicePiano,anime
5903,red swan but it's lofi (attack on titan),kurochuu.,anime
5908,L no Shiso,Hideki Taniuchi,anime
5910,path of the wind (my neighbor totoro lofi),luvbyrd,anime
5912,Here,JUNNA,anime
5915,Zeek's Plan,KOHTA YAMAMOTO,anime
5921,Love (Gaara Rap) [feat. Cg5],Rustage;CG5,anime
5923,Uragirimonono Requiem - Diavolo Ver.,Yugo Kanno,anime
5928,Across the Violet Sky,Evan Call,anime
5954,Spring's Melody,Torby Brand,anime
5973,Crossing Field but is it okay if it's lofi?,Kijugo,anime
5979,Eren Zahyo,Hiroyuki Sawano,anime
5992,Mi perro vive mejor que tú (feat. Kronno Zomber),Zarcort;Kronno Zomber,anime
6000,Cuestión de Fe (Outlast 2 Rap),Keyblade,anime
6006,Fra dyden,ORM,black-metal
6007,Deathcrush,Mayhem,black-metal
6018,Freezing Moon,Mayhem,black-metal
6040,Courting Baphomet,Cradle Of Filth,black-metal
6046,Flagellation,Samael,black-metal
6047,Crown,Samael,black-metal
6063,Chainsaw Gutsfuck,Mayhem,black-metal
6067,Happy End,Gruzja,black-metal
6072,Adils fall,Månegarm,black-metal
6089,Transilvanian Hunger - Studio,Darkthrone,black-metal
6093,Entranced By the Wolfshook,Bölzer,black-metal
6100,Utrydd Dei Svake,Kvelertak,black-metal
6103,Triumph of Death,Vader,black-metal
6123,Zagłada,Truchło Strzygi,black-metal
6137,Mkultra,Toxic Holocaust,black-metal
6144,Solar Soul,Samael,black-metal
6147,Finisterra,Moonspell,black-metal
6150,Decrystallizing Reason,Emperor,black-metal
6154,Great Mass of Color,Deafheaven,black-metal
6158,God = Dog,Behemoth,black-metal
6161,"Trance/Floden, som kan lede",ORM,black-metal
6166,Rökkur,Sólstafir,black-metal
6179,Auns söner,Månegarm,black-metal
6180,L'amour est bleu - Mellow Version,Therion,black-metal
6202,Not Unlike The Waves (2016 - Remaster),Agalloch,black-metal
6211,Demonon Vrosis,Rotting Christ,black-metal
6214,Quintessence,Darkthrone,black-metal
6219,Pimeä,Moonsorrow,black-metal
6221,Mercurian Dusk,Imperialist,black-metal
6239,Cynical Entity,Aversions Crown,black-metal
6255,Sailing,Iván Ferrús,black-metal
6257,A Deathpact Most Imminent,Manes,black-metal
6261,Exercises in Futility V,Mgła,black-metal
6265,Pitch Black,Vreid,black-metal
6272,Hvít sæng,Sólstafir,black-metal
6286,Chosen Race,Samael,black-metal
6310,Ze Nigmar,Rotting Christ,black-metal
6323,"Da-Mi Mana, Toamna",Bucovina,black-metal
6325,Alda Syndanna,Sólstafir,black-metal
6335,Caught in the System,Aversions Crown,black-metal
6343,The Laws of Scourge,Sarcófago,black-metal
6345,Send Them to Hell,Toxic Holocaust,black-metal
6361,Nie Dla Mnie Litość,Arkona,black-metal
6389,No Tomorrow,Hypocrisy,black-metal
6395,Damned to Fire,Toxic Holocaust,black-metal
6412,The Fire Within Him Burns,Kvaen;Mathias Lillmåns,black-metal
6417,Métal Noir,Seth,black-metal
6447,Prowling Leather,Midnight,black-metal
6449,Cybernetic War,Toxic Holocaust,black-metal
6456,Grenzgænger,Agrypnie,black-metal
6457,Requiem,Der Weg einer Freiheit,black-metal
6474,Köld,Sólstafir,black-metal
6485,Victorious Legions of Satan,Antichrist Siege Machine,black-metal
6495,So Much for Suicide,Tiamat,black-metal
6516,Kaiku,Moonsorrow,black-metal
6522,Abyss in Vision,Devil Master,black-metal
6534,Steel Inferno - remastered,Marduk,black-metal
6537,The Promise Of Fever,Cradle Of Filth,black-metal
6566,Utfärd,Månegarm,black-metal
6582,The Shadow over Innsmouth,The Great Old Ones,black-metal
6584,Between Two Worlds,Uada,black-metal
6598,Gaia - live in Stockholm 1994,Tiamat,black-metal
6655,Pain Collector,Darzamat,black-metal
6661,Poison Enough for Everyone,Manes,black-metal
6662,Necromantic Fantasies,Cradle Of Filth,black-metal
6675,Feuersturm,Negator,black-metal
6681,Darkness Falls,Craft,black-metal
6699,Mother Earth Father Thunder - Bonus Track,Månegarm,black-metal
6703,Conjuring the Dead,Belphegor,black-metal
6705,Gecip Gittim,Moribund Oblivion,black-metal
6729,C.M.E.,Bölzer,black-metal
6738,I Am III,Bölzer,black-metal
6741,Entrails of the Hag Queen,Incantation,black-metal
6742,Not As Long As We Both Shall Live,Deicide,black-metal
6744,Warfare,Toxic Holocaust,black-metal
6745,Soldiers of Doomsday,Winds of Plague,black-metal
6755,Celestial Violence,Ihsahn,black-metal
6758,Destruction,Lord Belial,black-metal
6760,Serpent as Time Reveals,The Spirit,black-metal
6785,Buried,Hypocrisy,black-metal
6788,Everyday I Must Suffer!,Carpathian Forest,black-metal
6793,Of Blindness And Subsequent Seers,Emperor,black-metal
6798,Serpent Saints,Entombed,black-metal
6804,En Lenke Smidd I Blod,Whoredom Rife,black-metal
6805,Seven Serpents,Wraith,black-metal
6815,Exercises in Futility I,Mgła,black-metal
6825,Sleeping Golden Storm,Wolves In The Throne Room,black-metal
6829,The Funeral Seemed to Be Endless,Marduk,black-metal
6839,Thrash Speed Burn,Exciter,black-metal
6884,Heart of Ice,Dark Funeral,black-metal
6909,Forward!,Anaal Nathrakh,black-metal
6919,Vedestä Vieraantunut,Vermilia,black-metal
6921,Mother of Abominations,Power From Hell,black-metal
6928,March to the Crater,Avhath,black-metal
6934,Yee Naaldlooshii,Kvaen;Pierre Törnkvist,black-metal
6936,Krew w kolorze bursztynu,Furia,black-metal
6946,The Nameless Dread,Anaal Nathrakh,black-metal
6948,Fossegrim - BBC Sessions 2010,Kvelertak,black-metal
6954,Powercraft,Sabhankra,black-metal
6957,Water,Astronoid,black-metal
6966,The Hallowing Of Heirdom,Winterfylleth,black-metal
6967,Relics of Elohim,Mephorash,black-metal
6988,Defiled in Iniquity,Antichrist Siege Machine,black-metal
6993,Antichrist Siege Machine,Antichrist Siege Machine,black-metal
7013,Lawdog,Town Mountain,bluegrass
7031,Funky Mountain Fogdown,Leftover Salmon,bluegrass
7032,40 Miles from Denver,Yonder Mountain String Band,bluegrass
7047,Cincinnati Dancing Pig,Tennessee Ernie Ford,bluegrass
7061,Never and Always,The Wood Brothers,bluegrass
7076,East Virginia Fast,The Steeldrivers,bluegrass
7084,In The Gravel Yard,Blue Highway,bluegrass
7105,Last Chance,Trout Steak Revival,bluegrass
7106,Revolution,The Infamous Stringdusters,bluegrass
7120,One More Night,Punch Brothers,bluegrass
7137,No Idea,Greensky Bluegrass,bluegrass
7139,Help Yourself,The Devil Makes Three,bluegrass
7141,Too Much,The Steeldrivers,bluegrass
7175,Ooh La La,Trampled by Turtles,bluegrass
7186,Burlesque Desert Window,Trampled by Turtles,bluegrass
7207,Maybelle,The Grascals,bluegrass
7211,Without A Word,Sara Watkins,bluegrass
7220,Stillhouse Road,Three Tall Pines,bluegrass
7225,Scotch & Chocolate,Nickel Creek,bluegrass
7242,Sitting On Top Of The World,Lonesome River Band,bluegrass
7277,I'm Not Alone,The Infamous Stringdusters,bluegrass
7290,Don't Make Me Get Up and Go,The Brothers Comatose,bluegrass
7331,Summercamp,The Infamous Stringdusters,bluegrass
7332,Jitterbug Love,The Wood Brothers,bluegrass
7349,Your Baby Ain't Sweet Like Mine,Carolina Chocolate Drops,bluegrass
7356,Julianne Johnson,Uncle Earl,bluegrass
7371,Screams,Greensky Bluegrass,bluegrass
7409,Highway Side,Balsam Range,bluegrass
7412,Pellinore's Ride,Andrew Marlin,bluegrass
7423,Sixteen Tons,Della Mae;Avril Smith;Alison Brown,bluegrass
7425,Lord Don't Forsake Me,Alison Krauss & Union Station,bluegrass
7442,When I Paint My Masterpiece,Greensky Bluegrass,bluegrass
7472,Kentucky Waltz,The Osborne Brothers,bluegrass
7489,Middle Mountain Towns - Live,Greensky Bluegrass,bluegrass
7501,Lay Down Beside Me,Alison Krauss;John Waite,bluegrass
7522,Lose My Way,Greensky Bluegrass,bluegrass
7523,You'll Get No More Of Me,Flatt Lonesome,bluegrass
7555,Movin' on Down That Line,Fireside Collective,bluegrass
7566,Charlotte Breakdown,Don Reno,bluegrass
7575,On and On,Old & In The Way,bluegrass
7578,Wish I Had My Time Again,Uncle Earl,bluegrass
7617,On The Roof Of The World,Blue Highway,bluegrass
7621,Erase The Miles,IIIrd Tyme Out,bluegrass
7632,Who the Devil,The Wood Brothers,bluegrass
7645,"Broadway - Live From The Louisville Palace, Kentucky / 2002",Alison Krauss & Union Station,bluegrass
7646,Hot Wired,The Del McCoury Band,bluegrass
7654,Bottom Dollar,Mile Twelve,bluegrass
7656,The Morning Light,Andy Thorn,bluegrass
7661,Ida Red,Stringbean,bluegrass
7664,Back Of My Mind,Sarah Jarosz,bluegrass
7675,Sunny Side Of The Mountain,Jimmy Martin,bluegrass
7690,Sun's Gonna Shine,Steve Martin;Edie Brickell,bluegrass
7728,Pastures of Plenty,Alison Krauss & Union Station,bluegrass
7738,Don't Look Down,Trampled by Turtles,bluegrass
7741,No Rain,Yonder Mountain String Band,bluegrass
7750,Bohemian Rhapsody,Hayseed Dixie,bluegrass
7757,Shenandoah,Tony Rice Unit,bluegrass
7758,A Thousand Miles Ago,Kenny & Amanda Smith Band,bluegrass
7759,Black Clouds,The String Cheese Incident,bluegrass
7760,West Virginia Ground,Dwight McCall,bluegrass
7794,Head Full Of Doubt/Road Full Of Promise - Live At Bojangles' Coliseum/2009,The Avett Brothers,bluegrass
7798,Pamlico,Town Mountain,bluegrass
7805,Sawin' On The Strings,The Rice Brothers,bluegrass
7838,Rank Stranger,Ralph Stanley,bluegrass
7844,Some Day,Blue Highway,bluegrass
7890,Ida Red,Lonesome River Band,bluegrass
7896,On the Run,Yonder Mountain String Band,bluegrass
7903,Thanks a Lot,Watkins Family Hour;Jon Brion,bluegrass
7915,Let It Rock,Chatham County Line,bluegrass
7921,Pretty Girl From Raleigh,The Avett Brothers,bluegrass
7925,I'll Go To My Grave Lovin' You,Dailey & Vincent,bluegrass
7935,The Girl Who Invented The Wheel,Balsam Range,bluegrass
7957,No Reason Why,Hot Buttered Rum,bluegrass
7960,Fast As I Can Crawl,Sideline,bluegrass
7974,Colorado,Railroad Earth,bluegrass
7989,I'll Fly Away,The Osborne Brothers,bluegrass
8030,Merry Christmas Baby,Otis Redding,blues
8037,Frosty The Snowman,Ella Fitzgerald,blues
8039,I've Been Loving You Too Long - Remastered Mono,Otis Redding,blues
8044,Jingle Bells,Ella Fitzgerald,blues
8060,Sleigh Ride,Ella Fitzgerald,blues
8066,Frosty The Snowman,Ella Fitzgerald,blues
8079,Sleigh Ride,Ella Fitzgerald,blues
8083,Cheek To Cheek,Ella Fitzgerald;Louis Armstrong,blues
8092,Sleigh Ride,Ella Fitzgerald,blues
8122,Winter Wonderland,Ella Fitzgerald,blues
8124,Frosty The Snowman,Ella Fitzgerald,blues
8128,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,blues
8149,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,blues
8170,A Sunday Kind Of Love,Etta James,blues
8174,Run Rudolph Run,Chuck Berry,blues
8194,Perfect Strangers,Deep Purple,blues
8197,Burn The Witch,Queens of the Stone Age,blues
8210,Run Rudolph Run,Chuck Berry,blues
8233,Run Rudolph Run,Chuck Berry,blues
8248,Cajun Moon,J.J. Cale,blues
8249,Abracadabra,Steve Miller Band,blues
8250,Run Rudolph Run,Chuck Berry,blues
8256,The Temple Of The King,Rainbow,blues
8262,Cocaine,Eric Clapton,blues
8283,No Rain,Blind Melon,blues
8285,Layla,Derek & The Dominos,blues
8293,No Rain,Blind Melon,blues
8312,Still Got The Blues,Gary Moore,blues
8316,Baby Blue - Remastered 2010,Badfinger,blues
8323,Pennies From Heaven,Louis Prima;Sam Butera & The Witnesses,blues
8342,Baby (You've Got What It Takes),Dinah Washington;Brook Benton,blues
8378,On Borrowed Time,The J. Geils Band,blues
8396,Bali Maou,Amadou & Mariam,blues
8398,The Night,The Moody Blues,blues
8404,Damage Is Done,Devin Hoffman;Jessica Kline;Bronson Levy,blues
8407,Finish Line,SATV Music,blues
8412,Friend of the Devil,Adam Jensen,blues
8422,Bad To The Bone,George Thorogood & The Destroyers,blues
8430,Try Me,T.K. Soul,blues
8435,Highway Tune,Greta Van Fleet,blues
8441,Stumble,Freddie King,blues
8445,I Was A Teenage Werewolf - Remastered,The Cramps,blues
8466,Miss Alissa,Eagles Of Death Metal,blues
8470,Smooth (feat. Rob Thomas),Santana;Rob Thomas,blues
8481,Loving Each Other 4 Life,Methrone,blues
8513,Chosen Ones,Mountains vs. Machines,blues
8522,Gold on the Ceiling,The Black Keys,blues
8523,Maria Maria (feat. The Product G&B),Santana;The Product G&B,blues
8528,Running Out Of Lies,Johnnie Taylor,blues
8531,Sharp Dressed Man - 2008 Remaster,ZZ Top,blues
8532,Me and Bobby McGee,Janis Joplin,blues
8535,I Found Love (On A Lonely Highway),Jeff Floyd,blues
8538,Seperti Para Koruptor (feat. The Big Hip),Slank;The Big Hip,blues
8541,I Done Lost My Good Thang,Terry Wright,blues
8555,Bodies,Bryce Fox,blues
8579,Lay Down Sally,Eric Clapton,blues
8596,Cosa de Hombres,Memphis La Blusera,blues
8618,A Whiter Shade of Pale - Original Single Version,Procol Harum,blues
8642,That Bitch Ain't Me,Karen Wolfe,blues
8646,Jingle Bell Blues,Billy F Gibbons,blues
8659,I Only Have Eyes for You,The Flamingos,blues
8661,The River,Blues Saraceno,blues
8662,Oye Como Va,Santana,blues
8681,Boiled Over,Nathaniel Rateliff & The Night Sweats,blues
8692,My Sidepiece Reply,Veronica Ra'elle;Lacee;Miss Portia,blues
8703,Right Before My Eyes - Unpeeled,Cage The Elephant,blues
8710,Fox on the Run - Single Version,Sweet,blues
8730,Cler Achel,Tinariwen,blues
8737,"Scat Cat, Here Kitty, Kitty",Billy Soul Bonds,blues
8738,I'll Be Home For Christmas,The Miracles,blues
8741,Silver Bells,The Miracles,blues
8754,Play with Fire (feat. Yacht Money) - Extended Mix,Sam Tinnesz;Yacht Money,blues
8759,Sandcastles - ToWonder X Severo Remix,Adam Jensen;ToWonder;Severo,blues
8761,Bad,Royal Deluxe,blues
8762,Burnin' for You,Blue Öyster Cult,blues
8775,If I Get Drunk Tonight (Remix),Bigg Robb,blues
8787,Bang Bang Tut,Slank,blues
8790,Beautiful Dreamer,Atlanta Rhythm Section,blues
8797,What'Cha Gonna Do About It,Small Faces,blues
8818,Have You Ever Loved A Woman?,Derek & The Dominos,blues
8820,Stargazer,Rainbow,blues
8827,Slide On,Mr. David,blues
8830,Kosong Sama Kosong,Slank,blues
8842,How Low Can You Go,LJ Echols,blues
8847,Let The Four Winds Blow - Remastered 2002,Fats Domino,blues
8849,Hola les lolos,Bernard Adamus,blues
8863,The Good Mr. Square,The Pretty Things,blues
8950,Como una Mosca,Memphis La Blusera,blues
8960,One Day,Gary Moore,blues
8973,Teach Your Children,"Crosby, Stills, Nash & Young",blues
8979,Pop That Middle,Theodis Ealey,blues
8984,Walking By Myself,Gary Moore,blues
8990,Don't Let Me Be Misunderstood,Eric Burdon,blues
8996,Don't Let Me Be Misunderstood,Eric Burdon,blues
9033,Favela,Antônio Carlos Jobim,brazil
